RAND,1,0
Heads,1,0
coupon,0,1
dreaming,2,0
Though,1,0
intense.,17,6
intense-,0,1
sad..,0,1
happen..,1,0
clothes.,1,0
e,2,1
Trailer,1,1
spice,1,0
romantic,0,1
Avg,1,0
Lengthy,1,0
USA,16,14
Farmers,0,1
USN,2,0
deep,3,0
fellow,1,0
girlfriend,2,0
lifetime,5,0
film,453,81
Wicked,0,1
tedious,0,1
again,95,27
personnel,0,1
As,7,1
field,1,0
cast.,3,1
sick.,1,0
planet.,1,1
brandy,1,0
important,4,0
itself.,2,0
awkwardly,0,1
Yeah,4,2
dramatic,6,0
u,30,1
Year,9,0
alright,1,1
cold-hearted,1,0
starting,1,7
SIR,1,0
forget,4,1
movies.,14,5
sunk,1,1
gt,56,32
Skipper,1,0
enjoying,0,1
Partially,1,0
Jeez,1,1
returning,1,0
puffy,0,1
overdone,0,1
fall,3,3
Reveals,2,0
knighthood,1,0
destroyer-,1,0
THIS.,0,1
reminding,5,1
Ring,3,0
Edge-of-your-seat,1,0
neighborhood,0,1
Actually,9,3
Only,7,1
perspective,4,0
lawyer,1,0
further,1,1
Gave,1,0
tribute,2,0
public,2,1
Gift,1,0
NFL,0,1
vale,0,1
Contact,1,0
Whole,2,0
fwd,0,1
airport,2,1
wrenching.,1,0
must-see,8,2
quotient,0,1
Darkness,1,0
clapping,1,0
admission.,2,0
Tears,2,2
Excellent.,2,0
eye,10,1
destination,1,0
two,1,0
Triumphs,2,0
comparing,1,0
splash,1,0
OUR,1,0
Cory,0,1
OUT,1,1
staggering,1,0
American,31,13
contrary.,1,0
grisly,1,0
particular,3,0
gravity.,2,1
town,4,0
hour,3,5
recall,2,0
Hamlet,1,0
remain,2,0
taut,4,0
abandon,3,0
nothing.,1,0
GUNS,0,1
def,1,8
Funny,1,0
compare,5,0
scary.,1,0
share,2,0
hours.,4,0
sharp,1,0
Whitman,1,0
Mustard,0,1
awkward,2,1
Bonding,9,0
awesome..,1,0
ensemble,1,0
Easily,3,0
advice,0,1
genius.,0,1
Elysium,0,1
coming,13,1
Attn,1,0
bleak,1,0
doctor,1,1
responsibility,1,0
pleasure,2,0
playing,18,3
What,29,5
through,0,1
Forces,1,0
existence,2,0
suffer,2,0
thrilling,18,1
LONG,3,0
late,5,8
amaze.,1,0
toes.,1,0
good,279,206
goon,2,0
IRISH,1,0
Bay,1,1
Bad,8,1
Baa,2,0
Mogadishu,1,0
complain,1,0
easily,45,0
watched.,1,1
exquisite,1,0
everyone,54,6
house,0,1
fish,2,4
hard,11,3
idea,0,4
engaging,3,0
Waiting,1,2
flower,1,0
OSCAR,7,0
deft,1,0
Flag,0,1
Ridgefield,0,1
Cool,4,0
bistro,0,1
bully,0,1
EC,1,0
extraordinary,6,0
giveaway,0,16
EU,2,0
BEYOND,5,0
beginning,9,3
Propaganda,1,0
Yankees,1,0
El,2,0
theaters.,4,2
needing,0,1
sarcasm,1,0
done,33,9
Somalian.,0,1
fire,2,0
Okay,4,0
twenty,1,0
5th,1,0
Lights.,1,0
least,2,0
Hands.,1,0
Justin,1,0
wildly,1,0
park,4,1
part,22,15
believe,16,4
john,1,0
pain.,1,0
toe,2,0
Hayride,1,0
Power,2,1
dancing,0,1
majority,0,1
build,1,0
Kim,3,0
commentary,1,0
TRAGEDY,2,0
Kid,2,0
Episode,1,0
DOPE,1,0
Hawaii,1,0
most,0,1
watchable.,1,0
Common,0,2
Fresh,2,0
extremely,13,1
Martini,6,2
Tyler.,1,0
WATCH,3,1
again..,0,1
storyline,1,0
Alexis,0,1
Armageddon,0,1
joining,1,3
sparrow,1,1
relation,1,0
fine,4,2
find,12,7
Poor,0,1
nervous,4,0
ruin,4,2
waiting,3,6
kidnap,0,1
Pool,1,0
prowess,1,0
Thirty,2,0
express,1,0
Favorite,0,1
Thanksgiving,2,0
courage,3,2
racially,1,0
Minneapolis,3,1
tale,1,2
Knoxville,4,0
manly,1,0
forthcoming,0,1
Impressive,0,1
expert,2,0
hungry.,1,0
Terre,2,1
please,4,15
powerhouse,0,1
meal,0,1
King,2,0
Kind,1,0
historical,1,0
brilliant.,14,6
masterful,1,0
Dang,0,2
Makes,12,1
docudrama,4,0
restaurant,0,1
Yea,1,0
annual,2,0
leadership.,1,0
avatar,0,1
Totes,1,0
sparring,1,0
Yep,2,0
Yes,8,3
Shandy,1,0
Yet,2,2
Sidney,1,0
point,2,9
simple,4,0
simply,5,5
throughout,2,0
Disney,1,0
hey.,1,0
raise,2,1
devouring,0,1
trilogy,1,0
creativity,1,0
dropping,0,2
rendering,2,0
honorary,1,0
understand,5,4
metro,0,1
Classic,4,1
solid,8,0
fun,9,4
outstanding.,3,2
century,1,0
Just.,1,0
Seals,12,9
Updated,1,0
some.,1,0
Cedar-Riverside,0,1
yesterday,6,0
nauseous.,0,1
moment,39,5
genuine,2,0
finesse,1,0
spent,1,0
iffy,0,1
y,2,0
entry,0,1
chemistry,3,0
spend,4,3
English.,0,1
matter.,0,1
distracting,1,0
shape,0,2
openly,1,0
circling,0,1
letting,1,0
cup,1,1
marrying,1,0
shouting,1,0
cud,1,0
Christopher,1,0
cum,0,1
easter,1,0
ridiculously,0,4
Did,25,10
big,190,14
YEAH,7,0
Cruel,1,0
biz,0,1
Truth,1,0
YEAR,3,0
bit,19,1
Christian,0,1
jerker,4,0
Whatever,1,1
run-of-the-mill,1,1
Thankful,0,1
Beautifully,1,0
foolish,0,2
often,3,0
Gulf,1,0
absolutely,67,15
magnificent,2,0
back,59,16
GOING,1,0
mirror,1,0
ourselves,1,0
scale,1,0
decision,1,0
stability.,2,0
ANYONE,0,2
pen,0,2
Nothing,4,1
pee,2,0
epic,22,0
good.,40,23
laughing,0,6
Box,16,14
INCONSIDERATE,1,0
cameraman,1,0
denominator,0,2
O,1,0
David,4,2
chanting,0,2
Davis,0,1
PERFORMANCE,1,0
Alvie,0,1
drama,23,0
lesson,1,0
Went,36,14
few,9,8
Entertainment,4,0
Longest,0,1
Excellent,22,2
forward,10,8
translate,1,0
Come,2,2
GAVE,1,0
notch.,1,0
BRUIN,1,0
directed,1,0
real.,1,1
planet,1,5
Theaters,2,0
Ziegfeld,1,0
phenomenal..,1,1
Bigelow,1,0
planing,0,1
constant,0,1
Perhaps,2,0
Terminal,0,1
single,3,4
Land,0,1
Babes,2,0
chance,19,4
May,1,0
Max,6,2
Mormon,2,0
EVERYTHING,1,0
yang,0,1
Mae,1,0
Mad,0,1
happens..,0,1
orders.,1,0
Extremely,4,0
Warming,1,0
Man,15,0
lend,1,0
Cast,21,2
utterly,2,1
stress-ate,1,0
Blown,2,0
Scott,3,0
Blows,2,0
portraying,2,0
happy.,0,1
Surprised,0,1
Someone,5,3
dessert,1,0
Region,1,0
putting,4,0
entire,37,1
mesmerizing,1,1
Remarkable,0,1
charts.,1,0
shock,3,3
relax.,0,1
Quintessential,1,0
Heroic.,1,0
safe.,4,1
Howard,0,1
MOVIE,20,3
Lone,1,0
seat-gripping,0,1
Fast,0,2
maneuvers.,1,0
PRIDE,2,0
giving,1,2
body,3,0
packing,0,1
sink,0,1
talent,4,3
Chinese,1,1
drank,1,0
Download,1,0
Vet,1,0
Phenomenal,9,2
Farah,1,0
private,2,0
KNOW,0,1
composer,1,0
Houseful,1,0
Salute,2,2
Nice,9,6
Driver,19,0
Defamer,0,7
harrowing,3,0
upcoming,0,2
Honest,1,0
train,2,0
tearing,0,1
account,4,0
f,1,0
Period,1,0
unreal,10,2
praise,3,0
closing,2,0
genuine.,1,0
water.,1,0
boner,0,1
HANKS,7,2
hangar,1,0
Yo,4,1
lame,0,1
forest,1,0
Getting,4,1
profile,0,1
awesome.,11,10
ABC,0,2
Stirling,1,0
collection,1,0
EXCITED,1,0
solitude.,2,0
road,1,1
Minnesota,20,0
wow.,5,3
breaths.,1,0
fertile,2,0
bunch,3,2
suspense-driven,2,0
la,4,4
lo,1,0
winning,11,3
Gripped,1,0
heroism,1,9
image,0,1
dad,12,3
Loved,37,15
dam,1,0
ACTOR,1,0
mention,5,1
day,47,12
thrill,3,1
least.,2,0
slipping,0,1
From,3,0
storyteller.,1,0
popping,1,0
defend,1,2
Freezing,0,1
mate,1,0
China,0,1
stud,1,0
reg,0,1
red,1,0
UPDATE,1,0
EXPECT,1,0
Senator,9,0
Grade,1,0
Developed,1,0
Hanging,1,0
waitress,1,0
complete.,1,0
fully-committed,1,0
whoop,1,0
McClain,0,1
Guns,0,1
sadly,0,1
scenes.,1,0
habit,0,1
realistically,2,0
messing,0,1
baby.,0,1
explanation,0,1
Halloween.,1,0
reaffirm,1,0
loved,3,0
edge-of-the-seat,1,0
Thumbs,5,0
DANG,1,0
comfortable,3,0
unlikely,1,0
have,199,192
SUCH,1,0
throat,1,1
apparently,1,0
Pan,2,0
mil,0,3
min,2,5
Couple,1,0
gravity,6,17
mix,1,1
expected.,3,0
Glad,4,3
fantastic.,10,3
tripod,1,0
RIGHT,1,0
GRADE,1,0
gather,2,0
Some,1,0
nominated.,1,0
skinny,2,2
Saturday,3,4
selection,0,1
absorbing,1,0
wonderful.,0,1
humanizing,1,0
Cyrus,1,0
bawling..,0,1
Regal,3,0
Home.,1,0
Worth,7,5
BEST,3,1
inspiring,2,0
Zone.,0,1
York,5,0
Mom,6,3
hijacking,3,2
exceptional,12,0
beat,3,0
rip-off.,0,2
bear,3,0
SONY,7,0
NUMEROUS,0,1
Brilliance,1,0
calling,18,0
mascara,2,1
Broadway,1,0
national,1,0
showdown,1,0
intensity,2,2
FINISH,2,0
Sails,0,1
brunt,0,2
nominations.,1,0
Kudos,21,1
superior,0,3
Study,1,0
S,0,1
PERFORMANCE.,0,1
legit,2,0
empathy,1,0
instant,3,0
joke,1,0
taking,26,2
equal,1,0
Africans.,2,0
purse.,0,1
Shines,5,0
otherwise,3,0
comment,0,1
teasing,1,0
commend,1,0
laugh,1,0
done.,8,1
Smart,1,0
pouring,1,0
Rewards,1,0
tremendous,9,0
Reign,4,0
home.,1,0
WHOA,1,0
define,1,0
Honestly,6,0
general,1,1
Heading,2,1
catchup,3,0
defining,31,0
Hot,1,1
value,0,2
Ferrell,1,0
sister.,0,1
almost,18,5
HOOK,0,2
portray,3,0
Product,0,1
Dope,1,0
go.,0,1
Hoy,1,0
Posted,0,2
Marcus,1,0
kidnapping,2,3
OKAY,1,0
Airport,1,0
fucked,1,0
Order,1,0
shitting,0,1
center,0,2
thought,2,1
position,0,1
Total,2,0
arising,1,0
latest,1,0
LOVED,5,0
coaster,5,0
barking,1,0
clinic,1,1
seats,2,0
protecting,2,0
THRILLER,1,0
test.,0,1
work.,2,0
Friday,12,8
recommending,2,0
add,1,2
Inception,2,0
-and,21,0
match,1,0
wining,1,0
seat.,9,0
Release,3,0
store.,1,0
like,6,12
success,2,0
journalism,1,0
chick,0,1
Fear,0,1
Terrorist,1,0
crazily,0,1
alive,4,2
recommendation,0,2
KING,0,1
Mike,1,0
congress,3,0
esp,2,1
flatmate.,1,0
forgettable,0,1
hose,0,1
stuff.,4,1
stellar,15,1
host,1,0
Planned,1,0
worthy,25,0
KILLED,1,0
hurts.,1,0
waving,1,0
about,1,2
actual,8,0
December,1,0
Gala,2,0
happen.,0,1
drained.,1,0
Tweet,1,13
Two,4,1
guard,2,0
female,0,2
minute.,1,0
Spectacular,2,0
Suzy,1,0
Reckon,0,1
Chile,0,1
November,3,1
Discuss,1,0
Chill,1,0
AGAIN,15,0
buy,5,0
coke,2,1
sequel,1,1
Regretting,0,1
Dem,1,0
match.,1,0
editing,1,0
Def,2,0
Ive,7,1
wise,0,1
glory,1,0
dangerous,1,2
Walk,1,0
Walt,1,1
mushy,0,1
legend.,1,2
minutes,1,2
supreme,1,0
DYING,1,0
shooting,1,0
areas.,1,0
Know,4,0
ledge,1,0
brilliant-realistically,1,0
traumatic,2,0
LOT.,1,0
Corpsman,1,0
yell,0,1
LIFE,2,0
EVERYONE,5,0
Lead,2,0
suspenseful,23,2
sleep,2,3
hating,0,1
hate,2,2
4-star,0,1
tweet,4,4
tween,1,0
MUCH,1,0
tenacity,2,0
G.,1,0
pride,4,1
merchant,0,1
risk,1,0
tears.,4,0
Seattle.,0,1
Henry,9,1
GO,13,7
Sublime,1,0
regret.,2,0
school,3,3
ovation,0,1
venue,0,2
Captive,2,0
Three-peat,4,0
Go,96,36
enjoy,11,0
There.,0,1
created.,1,0
Festival,6,0
nail,4,1
fabulous,4,2
Bummer.,0,1
stressed.,1,0
HONEST,2,0
blue,2,0
Cap,1,0
century.,1,1
Made,15,1
acted.,2,0
Labeling,0,1
aftermath,1,0
non-Disney,0,1
through.,1,2
changed,1,0
Surprisingly,37,0
punishment,1,0
company.,0,1
Riveting,6,1
Support,1,0
breath.,1,0
terrific.,0,1
sea-sick,1,0
Boom,1,0
Sick,1,3
spiky,9,0
Everyman,0,1
preview,3,4
breathe,4,0
Incredible.,3,1
mush,0,1
naive,0,2
muse,1,0
phone,2,3
excellent,58,0
squad,0,2
off.,0,1
shoot,4,0
Crazy,3,1
join,5,0
mi,0,3
dizzy,2,0
entertainer,1,0
shook,3,0
ingenuity,1,0
UNBELIEVABLE,1,0
Lord,2,0
times,1,0
ceremony,1,0
end,94,37
sitting,5,3
Muslims,1,0
Jordan,2,0
Miranda,1,0
badly,0,2
brutalizing,1,0
description,1,0
mess,3,19
lump,0,1
movie..,6,2
Popcorn,1,2
play..,0,1
TOMORROW,1,0
Tough,2,0
trailer..,0,1
Quietest,0,1
complexity,1,0
funniest,1,0
Goodness,1,0
enter,1,2
Beyond,1,2
over,2,1
strangle,0,1
Alpha.,2,0
digest,0,1
Hero,10,0
Kelsey,0,1
Here,9,5
writing,2,1
compelling,6,0
CHILLS,1,0
SAW,2,0
Spain,1,0
terrorists.,1,0
errand-doing.,0,1
powerful,41,1
Spontaneous,2,0
victory,3,0
celebrity,1,0
hank,0,1
group,2,1
Anyone,10,7
Holy,23,16
god,6,5
horseman,0,1
day.,3,1
got,1,4
perception,1,0
free,12,3
masterpiece,6,0
evil,2,0
W,2,0
mastering,1,0
BTW,2,7
Via,1,0
Photo,7,2
heck,1,1
Bandits,0,1
TIME,0,1
already,19,20
too.,4,1
hearing,3,1
Asking,2,0
Excited,9,2
Congress,0,1
Academy,9,0
top,32,10
tow,2,0
fiction,1,7
too,58,29
tom,47,11
role.,3,0
insightful,1,0
hangout,0,1
tool,1,0
serve,1,2
took,2,1
Fun,1,0
reclining,1,0
nominate,2,1
Somalians,3,3
to.,3,0
Portray,1,0
explosive.,1,0
Dying,2,1
talking,9,4
thoroughly,2,1
balling,3,0
Ridiculous,1,1
shelf,0,1
clunky,0,1
though,0,2
visionary,1,0
commanding,1,0
ride.,2,0
Gawker,0,7
freeway,1,0
reputation,1,0
SLEEP,1,0
Want,4,2
entertaining,11,3
Its,3,0
bait,0,1
pops,1,0
earth,1,0
bail,1,0
Captivating,6,0
Big,7,2
shot.,1,1
nervous.,13,1
Bit,1,1
mixture,1,0
Turns,2,0
watch,200,79
blinking,1,0
report,3,0
about.,2,0
boggling,1,0
BEAST,1,0
twice,0,5
situation.,2,0
shots,1,0
Caribbean,3,1
Lego,0,1
resist,1,0
corrupt,0,1
Performance,1,0
game.,2,1
face.,0,1
interviewing,1,0
player.,0,1
Argo.,3,1
finger,1,1
hopefully,1,0
nail-bitingly,1,0
LOVE,11,1
however,2,0
boss,2,3
wear,1,3
dedication,1,0
news,53,3
Heartbreaking.,0,1
Ashely,0,1
adapting,1,0
protect,1,0
fault,0,1
charged..,1,0
legendary.,1,0
near-speechless,1,0
trust,2,2
aback,0,1
bathroom,1,0
incomparable,1,0
been,0,3
quickly,1,0
imaginable.,2,0
beer,3,0
Cry,0,1
bladder,0,1
craft,2,0
catch,3,6
cracker,0,1
n,14,2
lesser,0,1
thousandth,1,0
puked.,0,1
stopping,22,1
Follow,5,0
Ellie,1,0
experience,13,1
Tell,2,1
dad.,0,2
suggest,58,0
yourself.,1,0
complex,1,0
several,1,0
pick,4,4
made.,2,0
re-birth,1,0
ocean,2,4
incapable,0,1
mother,2,0
Sarah,1,0
Lots,2,0
perfect.,1,0
break.,0,2
Photos,3,0
humanity,10,0
gave,4,1
casting,4,1
D,6,3
James,3,1
Taking,6,12
judge,0,1
advanced,1,0
apart,1,0
Heart,6,1
appearing,0,1
gift,2,0
gifted,1,0
America.,3,1
specific,1,0
Heard,5,3
officer,4,0
missed.,1,0
Again,4,0
stereotype,0,2
watching.,6,1
successfully,1,5
Much,1,1
escape,4,0
HA,2,0
Life,4,1
self-effacing,1,0
ice,1,1
everything,24,4
Dave,1,0
Chris,2,3
Ha,1,2
He,39,20
core,1,0
corn,1,0
discount,0,1
newcomer,3,1
plug,1,0
Blew,1,0
cry..,2,0
dinner,17,3
plus,1,0
Still,17,8
Best,81,26
presence,3,0
brother-in-law,1,0
bath,1,0
Terrific,2,1
Sunday.,1,0
Amen,1,0
Tops,1,0
class,13,1
Break,1,0
stuck,1,5
round.,1,0
head,9,4
KNEW,0,1
amateur,0,1
Best.,2,1
stuff..,1,0
uncle,1,0
raft,0,1
Emotional,1,0
Finishing,1,0
GMT,0,5
admiration,2,0
crew.,1,0
Domestic,4,0
adore,1,0
prematurely,1,0
Visceral,1,0
Caught,0,1
nod.,1,1
makeup.,1,0
Carson,0,1
sometime,2,0
believable,5,1
annoying,0,1
trip,5,1
blatantly,0,3
no,3,3
Heartbreaking,1,0
setting,1,0
eternity,0,1
picture,10,0
Effective,1,0
Double,3,3
football,2,0
longer,0,4
serious,8,2
coach,0,1
remarkable,2,0
Matt,2,1
Superb,7,0
remarkably,2,0
displaying,1,0
Today,7,2
Bought,0,1
Dad,3,5
Columbia,1,1
loosely.,1,0
Dan,1,0
Truly,5,0
environment,0,1
charge,0,1
Day,2,0
FULL,0,1
advantage,1,0
playing.,0,1
spellbinding.,2,0
one.,2,0
Ferry,1,0
Speculation,3,0
cool,5,9
Spotted,1,0
impressive,9,1
level,49,2
REVIEW,1,1
Grabs,0,1
brother,5,0
culminating,2,0
quick,1,0
Gravity,116,47
well-done.,1,0
port,0,1
Red,3,1
boats,1,0
stressful,18,0
Champion,1,0
Checking,2,2
debate,0,1
Que,2,0
Nov.,0,1
afterwards.,0,1
Age,0,1
water,7,7
generation.,2,0
baseball,1,0
say.,4,0
standout,2,0
healthy,1,0
ever-wonderful,1,0
Anarchy,1,0
Francesco,1,0
Seen,8,3
weird,1,3
Seek,1,0
Said,3,0
myself.,0,3
Justice,0,1
Grab,1,0
Hostage,2,0
prep,1,0
today,170,4
October,10,0
These,2,0
Indy,0,1
Calling,1,0
three.,1,0
teaser,0,1
Time,14,4
misreading,0,1
and.,1,0
Family,2,1
German,1,0
wrong.,2,0
means.,0,1
handle.,2,0
ferry,1,0
Ground,3,0
unaware.,0,1
stroke,2,0
Props,3,0
Suspension,1,0
Thoroughbred,1,0
BRAVE,0,1
Fantastic.,0,1
Jerk,1,0
sailboat,1,0
recuperating,1,0
unbelievable,11,15
irrational,0,1
cocktail,0,1
yet..,1,0
heartbreaking,1,0
birthday,2,4
unbelievably,4,4
category.,1,0
Exclusive,1,0
INTENSE,6,3
exclusive,3,0
food,6,2
Baddest,1,0
midnight,1,0
mom.,1,0
White,0,2
FILM,2,1
dollars.,0,1
Rules,1,0
happened,0,1
moms,1,0
NIGHT,0,1
heart-wrenching,1,0
execute,2,2
name,2,2
realist,1,0
clutch,0,2
soon.,3,0
realistic,9,1
Watched,25,6
best-incredible,1,0
realism,1,0
preview.,0,1
catching,1,0
MARVELOUS,2,0
obsession,1,1
concur,0,7
Throw,2,0
Nunavut,0,1
recognition.,1,0
Julian,6,0
directing.,2,0
gusto,0,2
motion,10,2
turn,3,1
place,6,4
childhood,1,0
ammo,0,1
blood,4,2
CARRIE,1,0
surviving,1,0
anxiety.,1,0
movie-making,0,1
Start,1,0
doe..,1,0
Stars,1,0
tweets..,2,0
engineer,0,1
gig,1,0
Palmer,0,1
SEE,20,12
terrifying,5,0
Date,28,7
Such,44,5
white,5,0
insane.,3,0
hug,1,6
cope,2,0
season,16,1
IMO,0,1
eyeopening,1,0
copy,4,1
holder,0,1
wide,33,0
Love,34,8
suspenseful.,3,0
r,1,4
Peterson,1,0
outcome,5,0
desperate,0,2
MONDAY,3,0
fall.,1,1
suspense,14,10
marathon,0,2
ideas,0,1
ideal,1,0
stormer,0,1
sure,43,11
multiple,1,0
GOD,4,1
RECOMMEND,1,0
GOT,1,0
GOP,0,1
pulse-pounding.,2,0
later,11,1
hungry,0,1
Recommendation,1,0
hear,9,2
say..,1,0
quantity,1,0
fulfilled.,1,0
bawling,4,0
urge,1,1
cheat,1,0
cheap,0,2
Recommend,6,1
spacey,1,0
KIDS,2,0
genius,12,3
candy.,1,0
written,1,0
crime,2,1
drama.,2,0
Violence,0,1
expectation,1,0
freaking,6,5
denouement,1,0
hoped.,0,1
stopping.,1,0
discussing,1,0
y'all,5,1
college,1,2
Sniper,1,0
visceral,3,0
Shopping,1,0
Brilliant.,7,0
review,43,37
definite,3,0
Tarzan,1,0
ages.,1,0
comp,7,0
coma,0,1
come,14,11
TODAY,2,1
quiet,2,0
Month,3,0
way.,2,1
Smiling,2,1
duty,1,0
Guess,5,2
HARD,1,0
Note,2,1
amazing.,47,19
polo,0,1
Bad.,1,0
poll,1,0
turkey,0,2
Turbo,0,1
Knew,2,0
peaceful,0,1
helicopter,0,2
featuring,1,0
Hurry,0,1
hardly,1,0
direction,4,0
blessing,1,0
Science.,2,0
WAY,1,0
WAS,3,0
spirit,1,0
case,4,3
myself,2,4
cast,19,2
spotlight.,1,0
life.,3,2
Open,1,0
Slow,0,2
someone,4,10
sides.,1,0
author,1,0
check,5,21
reminder,6,0
week,37,20
barefoot,0,1
applaud,1,0
IS,3,3
IT,9,5
director,7,3
puke,0,1
IN,1,0
goodnight..,1,0
changing,5,0
weep,1,0
Dream,0,1
ID,1,0
IF,1,0
longing,2,0
Is,21,0
It,45,14
without,1,0
In,38,2
model,2,0
reward,1,0
Id,0,1
If,10,8
United,5,1
Blubbering,1,0
actress,1,0
cease,2,1
style.,1,0
halfway,0,1
blow,0,3
blog,9,4
gym.,0,1
Scores,0,4
Ninja,0,1
Spoiler,2,2
Many,3,1
action.,0,1
Enema,0,1
Came,2,2
furniture,0,1
Brave,1,0
Producer,2,0
Bravo,41,4
seem.,1,0
Something,2,0
always,224,2
joking,1,0
lifeboat.,2,0
veracity,1,0
competition,1,0
Master,2,0
Terror,0,1
down..,1,0
Listen,3,0
mood,4,0
legal,2,0
teardrop,1,0
Extreme,1,0
accuracy.,0,1
Later,1,0
choke-sobbed,1,0
pooch,0,1
regards.,1,0
Playing,9,0
Imagining,0,1
on,0,1
jeez,0,1
Esta,1,0
oh,9,4
free.,2,1
Freight,0,1
PHENOMENAL,13,1
op,1,0
Yes.,1,0
rising,1,0
Crunch.,0,1
empathetic,1,0
Opposite,19,0
Defy,1,0
there,16,12
racism,1,0
racist,4,2
mischief,1,0
Remember,1,6
rouse,1,0
faster,0,1
USMC,1,0
applying,1,0
Whoops,1,0
Twin,1,1
grass,0,1
Boat,0,1
strongly,9,0
toilet,0,1
cinema,54,5
taste,1,1
words.,4,0
anti-piracy,1,0
spoiler.,0,1
Homeland,1,0
hit,1,3
idiot,0,1
deserve,8,2
director.,2,0
Dark,3,1
Darn,1,0
really,99,46
Dare,1,0
finale,2,0
CNN,7,1
Face,1,0
thematic,2,0
applause,4,0
wife,11,3
Runner,0,2
invest,0,1
exhausting,2,0
Likely,2,0
Fame,1,0
all,7,0
southland,1,0
lack,3,0
son.,0,1
seals,0,1
follow,3,0
glimpse,0,2
acting,112,40
DESERVES,0,1
Gravity.,5,0
presentation,2,0
decision.,1,0
woman,7,4
Shit.,1,1
far,43,27
fat,1,1
ouch,1,0
seal-,21,0
fan,4,8
awful,0,1
ticket,5,3
list,13,5
Kathryn,1,0
overuse,0,1
salute,4,1
flick,12,6
Filmed,1,0
direction.,1,0
ten,3,1
tee,2,0
synergy,2,0
should.,1,0
East,8,0
option.,0,1
sue,1,0
sub,0,1
deeply,2,0
anniversary,1,0
crush,1,3
version,3,1
cinemas,1,4
row,5,6
racing,4,3
Rush,9,5
hungover,1,0
Cloudy,1,0
when.,0,1
Anytime,0,3
Semtex,0,1
Alright,1,1
tragedy,1,0
gun.,1,0
naval,1,0
Absolutely,18,1
cinema-,1,0
cinema.,6,2
Forrest,3,4
Toy,0,1
immense.,1,1
Things,1,0
Top,6,1
ALAMO,0,1
Too,2,3
Tom,1023,231
Nigeria,1,0
Standard,0,1
Columbus,4,0
warship,1,0
faint,2,0
Oscar-nomination,1,0
Immediately,1,0
minor,1,0
flat,0,1
screen.,1,0
flag,3,0
Mass,5,0
basically,5,0
known,2,0
glad,6,1
Particularly,1,0
shit.,1,1
tough.,1,1
Inn,0,1
caveat,1,0
v,1,2
Tomorrow,3,0
Intense.,5,1
Benghazi,1,0
Post-Engagement,3,0
desperation,1,0
rather,3,0
breaking,2,1
sandwich,0,1
okay,8,5
reflect,1,0
adventure,1,0
numb,0,1
penitentiary,2,0
Liked,1,0
Everyone,27,10
Seat,1,0
shore,1,0
Sean,1,0
Seal,12,6
music.,0,1
Armed,2,1
essence,1,0
Same,1,0
Oct,1,2
style,2,1
Full,4,1
March,1,0
pray,0,13
already.,0,3
Bowing,1,0
soccer,1,0
might,1,0
contender,5,3
return,3,0
Dominican,0,1
speechless,2,6
Stoked,0,1
party,2,2
best.,7,0
Lbs,0,1
Rah,1,0
Raw,1,1
Reads,1,0
Ready,2,1
difficult,2,0
Ray,6,4
pirates,6,4
weight,2,0
generation,1,0
parts..,0,1
autobiographical,1,0
Mud,1,0
expect,8,0
Reading,1,0
More,2,2
THURSDAY,0,3
phenomenon.,0,1
end..,2,1
hailing,0,3
Banks,2,0
forgive,1,1
Mali,1,1
pirate.,2,0
teach,0,1
pirate-,0,1
People,3,0
Expect,3,2
family.,3,0
Screen,1,0
Huge,1,1
explode.,1,0
Derry,1,0
feel,32,7
fancy,0,1
sailor,1,0
Razorbacks.,0,1
story,131,18
breathless,3,0
script,1,2
impressive.,5,1
leading,1,0
VT.,2,0
Making,2,1
BITCH,1,0
Rubbish,0,1
didn't.,1,0
option,2,0
from.,0,1
USMC.,1,0
immediately.,0,1
king,2,0
kind,5,2
5-star,0,1
double,6,3
Wartime,2,0
coast.,1,0
dang,2,1
risky,1,0
season.,2,0
outstanding,39,0
screening.,1,1
Orange,0,1
Balled,1,0
alike,1,0
awesomeness.,0,1
Finished,0,1
Germany,0,1
buff,2,0
electric,2,0
reckon,1,0
eruption,0,1
Diagnosis,2,0
nothing,9,9
screenwriter,0,2
achievement,1,0
gushy,0,1
yeah.,0,1
notch,4,0
night.,16,1
Perfect,0,1
stomach.,1,0
Lacking,1,0
accurate,4,1
his,1,0
OFF,1,2
Stiff,1,0
Value,1,0
whistle,0,1
b,1,6
longest,0,1
him,1,1
cries,4,0
THIS,5,2
outpouring,1,0
wheeling,3,0
relentless,1,0
life-long,0,1
Ride.,1,0
dumb,0,1
are,224,190
franchise.,2,0
Appleton,0,1
WOW.,2,0
solo,3,0
recently,0,2
Be,5,1
goddamn,1,1
Could,3,2
attention,4,0
humbled.,1,0
days.,2,1
African,3,0
Zara,0,1
bar.,1,0
AND,10,1
c,2,2
Resulting,1,0
sweet,7,0
pirating,1,0
good..,1,2
there.,4,0
political,2,0
due,10,1
strategy,2,0
pa,0,1
Plan,1,0
adoption,1,0
whoa,0,1
woke,2,1
pm,0,1
well-made,1,0
beauty-,1,0
Bloody,6,2
kick,3,0
parents.,2,0
City,2,0
Tip,1,0
Oakley,3,0
rip,0,4
disappointing,3,5
Tim,4,0
frantic,1,0
Tie,1,0
underlining,1,0
away.,11,1
shirt,2,0
Reality-Based,22,0
Oscar.,8,19
Nation,1,0
